ident;iata_code;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality
URMN;NAL;Nalchik Airport;43.512901306152344;43.636600494384766;1461;EU;RU;RU-KB;Nalchik
URMO;OGZ;Vladikavkaz Beslan International Airport;43.205101;44.606602;1673;EU;RU;RU-SE;Beslan
URMS;IGT;Magas Airport;43.323268;45.012568;1165;EU;RU;RU-IN;Sunzha
URMT;STW;Stavropol Shpakovskoye Airport;45.10919952392578;42.11280059814453;1486;EU;RU;RU-STA;Stavropol
URRP;ROV;Platov International Airport;47.493888;39.924722;213;EU;RU;RU-ROS;Rostov-on-Don
URRT;TGK;Taganrog Yuzhny Airport;47.1983333;38.8491667;117;EU;RU;RU-ROS;Taganrog
URSS;AER;Sochi International Airport;43.449902;39.9566;89;EU;RU;RU-KDA;Sochi
URWA;ASF;Astrakhan Airport;46.2832984924;48.0063018799;-65;EU;RU;RU-AST;Astrakhan
URWI;ESL;Elista Airport;46.3739013671875;44.33089828491211;501;EU;RU;RU-KL;Elista
URWW;VOG;Volgograd International Airport;48.782501220703125;44.34550094604492;482;EU;RU;RU-VGG;Volgograd
US-0370;BNH;Cape Air Seaplanes on Boston Harbor Seaplane Base;42.352502;-71.025832;0;NA;US;US-MA;Boston
US-0571;XWA;Williston Basin International Airport;48.258387;-103.748797;2344;NA;US;US-ND;Williston
US-0F3;RTL;Spirit Lake Municipal Airport;43.387500762939;-95.139198303223;1434;NA;US;US-IA;Spirit Lake
USCC;CEK;Chelyabinsk Balandino Airport;55.305801;61.5033;769;EU;RU;RU-CHE;Chelyabinsk
USCM;MQF;Magnitogorsk International Airport;53.39310073852539;58.755699157714844;1430;EU;RU;RU-BA;Magnitogorsk
USDA;SBT;Sabetta International Airport;71.219167;72.052222;46;EU;RU;RU-YAN;Sabetta
USDB;BVJ;Bovanenkovo Airport;70.315278;68.333611;;EU;RU;RU-YAN;Bovanenkovo
USDD;SLY;Salekhard Airport;66.5907974243164;66.61100006103516;218;AS;RU;RU-YAN;Salekhard
USDK;YMK;Mys Kamenny Airport;68.467676;73.596733;98;EU;RU;RU-YAN;Mys Kamennyi
USDP;KKQ;Krasnoselkup Airport;65.717;82.455;101;EU;RU;RU-YAN;Krasnoselkup
USDS;TQL;Tarko-Sale Airport;64.930485;77.811295;82;EU;RU;RU-YAN;Tarko-Sale
USDU;UEN;Urengoy Airport;65.9599990845;78.43699646;56;EU;RU;RU-YAN;Urengoy
USHB;EZV;Berezovo Airport;63.92100143432617;65.03050231933594;98;AS;RU;RU-KHM;
USHH;HMA;Khanty Mansiysk Airport;61.028499603271484;69.08609771728516;76;AS;RU;RU-KHM;Khanty-Mansiysk
USHI;IRM;Igrim Airport;63.200391;64.440136;79;EU;RU;RU-KHM;
USHN;NYA;Nyagan Airport;62.110001;65.614998;361;EU;RU;RU-KHM;Nyagan
USHS;OVS;Sovetskiy Airport;61.326622009277344;63.60191345214844;351;AS;RU;RU-KHM;Sovetskiy
USHU;URJ;Uray Airport;60.10329818725586;64.82669830322266;190;AS;RU;RU-KHM;Uray
USHY;EYK;Beloyarskiy Airport;63.686901;66.698601;82;EU;RU;RU-KHM;
USII;IJK;Izhevsk Airport;56.82809829711914;53.45750045776367;531;EU;RU;RU-UD;Izhevsk
USKK;KVX;Pobedilovo Airport;58.503883;49.347831;479;EU;RU;RU-KIR;Kirov
USMM;NYM;Nadym Airport;65.48090362548828;72.69889831542969;49;AS;RU;RU-YAN;Nadym
USMU;NUX;Novy Urengoy Airport;66.06939697265625;76.52030181884766;210;AS;RU;RU-YAN;Novy Urengoy
USNN;NJC;Nizhnevartovsk Airport;60.94929885864258;76.48359680175781;177;AS;RU;RU-KHM;Nizhnevartovsk
USPP;PEE;Perm International Airport;57.914501;56.021198;404;EU;RU;RU-PER;Perm
USRK;KGP;Kogalym International Airport;62.190399169921875;74.53379821777344;220;AS;RU;RU-KHM;Kogalym
USRN;NFG;Nefteyugansk Airport;61.108299255371094;72.6500015258789;115;AS;RU;RU-KHM;Nefteyugansk
USRO;NOJ;Noyabrsk Airport;63.18330001831055;75.2699966430664;446;AS;RU;RU-YAN;Noyabrsk
USRR;SGC;Surgut Airport;61.34370040893555;73.40180206298828;200;AS;RU;RU-KHM;Surgut
USSS;SVX;Koltsovo Airport;56.743099212646;60.802700042725;764;AS;RU;RU-SVE;Yekaterinburg
USTJ;RMZ;Remezov Airport;58.058466;68.343392;167;EU;RU;RU-TYU;Tobolsk
USTO;TOX;Tobolsk Airport;58.135799407958984;68.23190307617188;167;AS;RU;RU-TYU;Tobolsk
USTR;TJM;Roshchino International Airport;57.189601898199996;65.3243026733;378;AS;RU;RU-TYU;Tyumen
USUU;KRO;Kurgan Airport;55.47529983520508;65.41560363769531;240;AS;RU;RU-KGN;Kurgan
UT1H;BKN;Balkanabat Airport;39.480598;54.366001;5;AS;TM;TM-B;Balkanabat
UT25;GMV;Monument Valley Airport;37.015868;-110.202031;5192;NA;US;US-UT;Oljato-Monument Valley
UTAA;ASB;Ashgabat International Airport;37.986801;58.361;692;AS;TM;TM-A;Ashgabat
UTAK;KRW;Turkmenbashi International Airport;40.063301;53.007198;279;AS;TM;TM-B;Turkmenbashi
UTAM;MYP;Mary International Airport;37.62353;61.895668;728;AS;TM;TM-M;Mary
UTAT;TAZ;Daşoguz Airport;41.759853;59.836149;272;AS;TM;TM-D;Daşoguz
UTAV;CRZ;Türkmenabat International Airport;38.930662;63.563982;649;AS;TM;TM-L;Türkmenabat
UTDD;DYU;Dushanbe Airport;38.543300628699996;68.8249969482;2575;AS;TJ;TJ-RR;Dushanbe
UTDK;TJU;Kulob Airport;37.98809814453125;69.80500030517578;2293;AS;TJ;TJ-KT;Kulyab
UTDL;LBD;Khujand Airport;40.215401;69.694702;1450;AS;TJ;TJ-SU;Khujand
UTDT;KQT;Qurghonteppa International Airport;37.86640167236328;68.86470031738281;1473;AS;TJ;TJ-KT;Kurgan-Tyube
UTKA;AZN;Andizhan Airport;40.727699;72.293999;1515;AS;UZ;UZ-AN;Andizhan
UTKF;FEG;Fergana International Airport;40.358799;71.745003;1980;AS;UZ;UZ-FA;Fergana
UTKN;NMA;Namangan Airport;40.9846;71.556702;1555;AS;UZ;UZ-NG;Namangan
UTNM;MOK;Muynak Airport;43.753636;59.029884;177;AS;UZ;UZ-QR;Muynak
UTNN;NCU;Nukus Airport;42.4884;59.623299;246;AS;UZ;UZ-QR;Nukus
UTNU;UGC;Urgench Airport;41.58430099487305;60.641700744628906;320;AS;UZ;UZ-XO;Urgench
UTSA;NVI;Navoi Airport;40.117199;65.170799;1140;AS;UZ;UZ-NW;Navoi
UTSB;BHK;Bukhara International Airport;39.775002;64.483299;751;AS;UZ;UZ-BU;Bukhara
UTSK;KSQ;Karshi Airport;38.802246;65.773068;1230;AS;UZ;UZ-QA;Karshi
UTSN;AFS;Sugraly Airport;41.613899;64.2332;1396;AS;UZ;UZ-NW;Zarafshan
UTSS;SKD;Samarkand Airport;39.70050048828125;66.98380279541016;2224;AS;UZ;UZ-SA;Samarkand
UTST;TMJ;Termez Airport;37.287261;67.311869;1027;AS;UZ;UZ-SU;Termez
UTTT;TAS;Tashkent International Airport;41.257900238;69.2811965942;1417;AS;UZ;UZ-TO;Tashkent
UTU;UTU;Ustupo Airport;9.1283;-77.9337;9;NA;PA;PA-KY;Ustupo
UUBA;KMW;Kostroma Sokerkino Airport;57.7969017029;41.019401550299996;446;EU;RU;RU-KOS;Kostroma
UUBC;KLF;Grabtsevo Airport;54.5499992371;36.3666687012;656;EU;RU;RU-KLU;Kaluga
UUBI;IWA;Ivanovo South Airport;56.93939971923828;40.940799713134766;410;EU;RU;RU-IVA;Ivanovo
UUBK;RYB;Staroselye Airport;58.10419845581055;38.92940139770508;423;EU;RU;RU-YAR;Rybinsk
UUBP;BZK;Bryansk Airport;53.214199;34.176399;663;EU;RU;RU-BRY;Bryansk
UUBW;ZIA;Zhukovsky International Airport;55.553299;38.150002;377;EU;RU;RU-MOS;Moscow
UUDD;DME;Domodedovo International Airport;55.40879821777344;37.90629959106445;588;EU;RU;RU-MOS;Moscow
UUDL;IAR;Tunoshna Airport;57.560699;40.157398;287;EU;RU;RU-YAR;Tunoshna
UUEE;SVO;Sheremetyevo International Airport;55.972599;37.4146;622;EU;RU;RU-MOS;Moscow
UUEM;KLD;Migalovo Air Base;56.82469940185547;35.7577018737793;469;EU;RU;RU-TVE;Tver
UUMO;OSF;Ostafyevo International Airport;55.511667;37.507222;568;EU;RU;RU-MOS;Moscow
UUMU;CKL;Chkalovskiy Air Base;55.8783;38.061699;499;EU;RU;RU-MOS;Moscow
UUOB;EGO;Belgorod International Airport;50.643798828125;36.5900993347168;735;EU;RU;RU-BEL;Belgorod
UUOK;URS;Kursk East Airport;51.7505989074707;36.29560089111328;686;EU;RU;RU-KRS;Kursk
UUOL;LPK;Lipetsk Airport;52.70280075073242;39.53779983520508;584;EU;RU;RU-LIP;Lipetsk
UUOO;VOZ;Voronezh International Airport;51.81420135498047;39.22959899902344;514;EU;RU;RU-VOR;Voronezh
UUOR;OEL;Oryol Yuzhny Airport;52.934700012200004;36.0022010803;656;EU;RU;RU-ORL;Orel
UUOT;TBW;Donskoye Airport;52.806098937988;41.482799530029;413;EU;RU;RU-TAM;Tambov
UUU;UUU;Manumu Airport;-9.0746;147.5735;1800;OC;PG;PG-CPM;Manumu
UUWR;RZN;Turlatovo Airport;54.55590057373047;39.855201721191406;502;EU;RU;RU-RYA;Ryazan
UUWV;TYA;Klokovo Airfield;54.239;37.6;499;EU;RU;RU-TUL;Tula
UUWW;VKO;Vnukovo International Airport;55.5914993286;37.2615013123;685;EU;RU;RU-MOS;Moscow
UUYH;UCT;Ukhta Airport;63.566898345947266;53.8046989440918;482;EU;RU;RU-KO;Ukhta
UUYI;INA;Inta Airport;66.053372;60.105786;184;EU;RU;RU-KO;Inta
UUYP;PEX;Pechora Airport;65.12110137939453;57.13079833984375;98;EU;RU;RU-KO;Pechora
UUYS;USK;Usinsk Airport;66.00469970703125;57.3671989440918;262;EU;RU;RU-KO;Usinsk
UUYW;VKT;Vorkuta Airport;67.48860168457031;63.993099212646484;604;AS;RU;RU-KO;Vorkuta
UUYX;UTS;Ust-Tsylma Airport;65.43729400630001;52.20033645629999;262;EU;RU;RU-KO;Ust-Tsylma
UUYY;SCW;Syktyvkar Airport;61.64699935913086;50.84510040283203;342;EU;RU;RU-KO;Syktyvkar
UWGG;GOJ;Nizhny Novgorod Strigino International Airport;56.230098724365;43.784000396729;256;EU;RU;RU-NIZ;Nizhny Novgorod
UWKB;UUA;Bugulma Airport;54.63999938964844;52.801700592041016;991;EU;RU;RU-TA;Bugulma
UWKD;KZN;Kazan International Airport;55.606201171875;49.278701782227;411;EU;RU;RU-TA;Kazan
UWKE;NBC;Begishevo Airport;55.564701080322266;52.092498779296875;643;EU;RU;RU-TA;Nizhnekamsk
UWKJ;JOK;Yoshkar-Ola Airport;56.700599670410156;47.904701232910156;348;EU;RU;RU-ME;Yoshkar-Ola
UWKS;CSY;Cheboksary Airport;56.090301513671875;47.3473014831543;558;EU;RU;RU-CU;Cheboksary
UWKV;ZIX;Zhigansk Airport;66.7965011597;123.361000061;292;AS;RU;RU-SA;Zhigansk
UWLL;ULV;Ulyanovsk Baratayevka Airport;54.268299;48.2267;449;EU;RU;RU-ULY;Ulyanovsk
UWLW;ULY;Ulyanovsk East Airport;54.401001;48.8027;252;EU;RU;RU-ULY;Cherdakly
UWOO;REN;Orenburg Central Airport;51.795799255371094;55.45669937133789;387;EU;RU;RU-ORE;Orenburg
UWOR;OSW;Orsk Airport;51.072498;58.5956;909;AS;RU;RU-ORE;Orsk
UWPP;PEZ;Penza Airport;53.110599517822266;45.02109909057617;614;EU;RU;RU-PNZ;Penza
UWPS;SKX;Saransk Airport;54.12512969970703;45.212257385253906;676;EU;RU;RU-MO;Saransk
UWSB;BWO;Balakovo Airport;51.8582992554;47.7456016541;95;EU;RU;RU-SAR;Balakovo
UWSG;GSV;Gagarin International Airport;51.712778;46.171111;103;EU;RU;RU-SAR;Saratov
UWUB;BCX;Beloretsk Airport;53.938389;58.340113;1827;EU;RU;RU-BA;Beloretsk
UWUF;NEF;Neftekamsk Airport;56.1068992615;54.3471984863;456;EU;RU;RU-BA;Neftekamsk
UWUK;OKT;Oktyabrskiy Airport;54.4399986267;53.3883018494;377;EU;RU;RU-TA;Kzyl-Yar
UWUU;UFA;Ufa International Airport;54.557498931885;55.874401092529;449;EU;RU;RU-BA;Ufa
UWWW;KUF;Kurumoch International Airport;53.504901885986;50.16429901123;477;EU;RU;RU-SAM;Samara
UZM;UZM;Hope Bay Aerodrome;68.156;-106.618;150;NA;CA;CA-NU;Hope Bay
UZR;UZR;Urzhar Airport;47.09115;81.66521;;AS;KZ;KZ-VOS;Urzhar
VA1G;REW;Rewa Airport, Chorhata, REWA;24.503401;81.220299;1000;AS;IN;IN-MP;Rewa
VA1P;DIU;Diu Airport;20.7131;70.921097;31;AS;IN;IN-DD;Diu
VA2C;GDB;Gondia Airport;21.526817;80.290347;987;AS;IN;IN-MM;Gondia
VAAH;AMD;Sardar Vallabhbhai Patel International Airport;23.0771999359;72.63469696039999;189;AS;IN;IN-GJ;Ahmedabad
VAAK;AKD;Akola Airport;20.698931;77.056883;999;AS;IN;IN-MM;Akola
VAAU;IXU;Aurangabad Airport;19.862699508666992;75.39810180664062;1911;AS;IN;IN-MM;Aurangabad
VABB;BOM;Chhatrapati Shivaji International Airport;19.0886993408;72.8678970337;39;AS;IN;IN-MM;Mumbai
VABI;PAB;Bilaspur Airport;21.9884;82.111;899;AS;IN;IN-CT;Bilaspur
VABJ;BHJ;Bhuj Airport;23.2877998352;69.6701965332;268;AS;IN;IN-GJ;Bhuj
VABM;IXG;Belagavi Airport;15.8593;74.618301;2487;AS;IN;IN-KA;Belgaum
VABO;BDQ;Vadodara Airport;22.336201;73.226303;129;AS;IN;IN-GJ;Vadodara
VABP;BHO;Raja Bhoj International Airport;23.2875003815;77.3374023438;1711;AS;IN;IN-MP;Bhopal
VABV;BHU;Bhavnagar Airport;21.752199173;72.1852035522;44;AS;IN;IN-GJ;Bhavnagar
VADN;NMB;Daman Airport;20.434401;72.843201;33;AS;IN;IN-DD;Daman
VAGN;GUX;Guna Airport;24.654699;77.347298;1600;AS;IN;IN-MP;
VAGO;GOI;Dabolim Airport;15.3808002472;73.8313980103;150;AS;IN;IN-GA;Vasco da Gama
VAHB;HBX;Hubli Airport;15.361700058;75.08489990230001;2171;AS;IN;IN-KA;Hubli
VAID;IDR;Devi Ahilyabai Holkar Airport;22.7217998505;75.8011016846;1850;AS;IN;IN-MP;Indore
VAJB;JLR;Jabalpur Airport;23.177799224853516;80.052001953125;1624;AS;IN;IN-MP;
VAJM;JGA;Jamnagar Airport;22.465499877929688;70.01260375976562;69;AS;IN;IN-GJ;Jamnagar
VAKE;IXY;Kandla Airport;23.1127;70.100304;96;AS;IN;IN-GJ;Kandla
VAKJ;HJR;Khajuraho Airport;24.8172;79.918602;728;AS;IN;IN-MP;Khajuraho
VAKP;KLH;Kolhapur Airport;16.6646995544;74.2893981934;1996;AS;IN;IN-MM;
VAKS;IXK;Keshod Airport;21.317101;70.270401;167;AS;IN;IN-GJ;Keshod
VAND;NDC;Nanded Airport;19.1833000183;77.31670379639999;1250;AS;IN;IN-MM;Nanded
VANP;NAG;Dr. Babasaheb Ambedkar International Airport;21.092199;79.047203;1033;AS;IN;IN-MM;Nagpur
VAOZ;ISK;Nashik Airport;20.119101;73.912903;1900;AS;IN;IN-MM;Nasik
VAPO;PNQ;Pune Airport / Lohagaon Air Force Station;18.5821;73.919701;1942;AS;IN;IN-MM;Pune
VAPR;PBD;Porbandar Airport;21.649524;69.656405;23;AS;IN;IN-GJ;Porbandar
VARG;RTC;Ratnagiri Airport;17.013599;73.327797;305;AS;IN;IN-MM;
VARK;RAJ;Rajkot Airport;22.3092002869;70.77950286869999;441;AS;IN;IN-GJ;Rajkot
VARP;RPR;Swami Vivekananda Airport;21.180401;81.7388;1041;AS;IN;IN-CT;Raipur
VASD;SAG;Shirdi Airport;19.688752;74.377354;1926;AS;IN;IN-MM;Kakadi
VASL;SSE;Solapur Airport;17.6280002594;75.93479919430001;1584;AS;IN;IN-MM;Solapur
VASU;STV;Surat Airport;21.1140995026;72.7417984009;16;AS;IN;IN-GJ;
VAUD;UDR;Maharana Pratap Airport;24.617700576799997;73.89610290530001;1684;AS;IN;IN-RJ;Udaipur
VCBI;CMB;Bandaranaike International Colombo Airport;7.180759906768799;79.88410186767578;30;AS;LK;LK-1;Colombo
VCCA;ACJ;Anuradhapura Airport;8.301542;80.42848;324;AS;LK;LK-7;Anuradhapura
VCCB;BTC;Batticaloa Airport;7.70576;81.678802;20;AS;LK;LK-5;Batticaloa
VCCC;RML;Colombo Ratmalana Airport;6.821990013122559;79.88619995117188;22;AS;LK;LK-1;Colombo
VCCG;ADP;Ampara Airport;7.336745;81.623869;150;AS;LK;LK-5;Ampara
VCCH;HIM;Hingurakgoda Air Force Base;8.04981;80.9814;170;AS;LK;LK-7;Polonnaruwa Town
VCCJ;JAF;Jaffna International Airport;9.79233;80.070099;33;AS;LK;LK-4;Jaffna
VCCK;KCT;Koggala Airport;5.993680000305176;80.32029724121094;10;AS;LK;LK-3;Galle
VCCN;KTY;Katukurunda Air Force Base;6.55212020874;79.9775009155;10;AS;LK;LK-1;Kalutara
VCCS;GIU;Sigiriya Air Force Base;7.956669807430001;80.7285003662;630;AS;LK;LK-2;Sigiriya
VCCT;TRR;China Bay Airport;8.5385103225708;81.18190002441406;6;AS;LK;LK-5;Trincomalee
VCCW;WRZ;Weerawila Airport;6.25448989868;81.23519897460001;50;AS;LK;LK-3;Weerawila
VCRI;HRI;Mattala Rajapaksa International Airport;6.284467;81.124128;157;AS;LK;LK-3;
VDBG;BBM;Battambang Airport;13.0956;103.223999;59;AS;KH;KH-2;Battambang
VDKH;KZC;Kampong Chhnang Airport;12.255032;104.564657;56;AS;KH;KH-4;Kampong Chhnang
VDKK;KKZ;Koh Kong Airport;11.613397;102.997084;;AS;KH;KH-9;Krong Khemara Phoumin
VDMK;MWV;Mondulkiri Airport;12.463648;107.187252;;AS;KH;KH-11;Sen Monorom
VDPP;PNH;Phnom Penh International Airport;11.5466;104.844002;40;AS;KH;KH-12;Phnom Penh (Pou Senchey)
VDRK;RBE;Ratanakiri Airport;13.729999542236328;106.98699951171875;;AS;KH;KH-16;Ratanakiri
VDSR;REP;Siem Reap International Airport;13.41155;103.813044;60;AS;KH;KH-17;Siem Reap
VDST;TNX;Stung Treng Airport;13.5319;106.014999;203;AS;KH;KH-19;Stung Treng
VDSV;KOS;Sihanoukville International Airport;10.5797;103.637001;33;AS;KH;KH-18;Sihanoukville
VDSY;KZD;Krakor Airport;12.5385;104.1486;62;AS;KH;KH-15;Krakor
VE-0095;ELX;Isla de Tigre  Heliport;9.569999694824219;-62.43669891357422;20;SA;VE;VE-Y;Isla de Tigre
VE-0114;LGY;Lagunillas Airport;10.12399959564209;-71.23799896240234;2469;SA;VE;VE-V;Lagunillas
VE-0205;KTV;Kamarata Airport;5.7171;-62.33727;1770;SA;VE;VE-F;Kamarata
VE-0206;LAG;La Guaira Airport;10.5333299637;-67.0333328247;2569;SA;VE;VE-X;La Guaira
VE-0207;SFX;Macagua Airport;8.2788;-62.6652;231;SA;VE;VE-F;Ciudad Guayana
VE-0208;SVV;San Salvador de Paul Airport;7;-62;576;SA;VE;VE-F;San Salvador de Paul
VE-0209;WOK;Wonken Airport;5.25;-61.733333587646484;3250;SA;VE;VE-F;Wonken
VE89;DBR;Darbhanga Airport;26.192801;85.916901;156;AS;IN;IN-BR;Darbhanga, Bihar, India
VEAN;IXV;Along Airport;28.17530059814453;94.802001953125;900;AS;IN;IN-AR;
VEAT;IXA;Agartala - Maharaja Bir Bikram Airport;23.886999;91.240402;46;AS;IN;IN-TR;Agartala
VEBD;IXB;Bagdogra Airport;26.68120002746582;88.32859802246094;412;AS;IN;IN-WB;Siliguri
VEBG;RGH;Balurghat Airport;25.261699676513672;88.79560089111328;78;AS;IN;IN-WB;Balurghat
VEBI;SHL;Shillong Airport;25.70359992980957;91.97869873046875;2910;AS;IN;IN-ML;Shillong
VEBS;BBI;Biju Patnaik Airport;20.244400024399997;85.8178024292;138;AS;IN;IN-OR;Bhubaneswar
VECC;CCU;Netaji Subhash Chandra Bose International Airport;22.654699325561523;88.44670104980469;16;AS;IN;IN-WB;Kolkata
VECO;COH;Cooch Behar Airport;26.3305;89.467201;138;AS;IN;IN-WB;Cooch Behar
VEDB;DBD;Dhanbad Airport;23.833999633789062;86.42530059814453;847;AS;IN;IN-BR;
VEDG;RDP;Kazi Nazrul Islam Airport;23.6225;87.243;300;AS;IN;IN-WB;Durgapur
VEDZ;DEP;Daporijo Airport;27.985500335699996;94.22280120850002;750;AS;IN;IN-AR;Daporijo
VEGK;GOP;Gorakhpur Airport;26.739700317399997;83.4496994019;259;AS;IN;IN-UP;Gorakhpur
VEGT;GAU;Lokpriya Gopinath Bordoloi International Airport;26.10610008239746;91.58589935302734;162;AS;IN;IN-AS;Guwahati
VEGY;GAY;Gaya Airport;24.744300842285156;84.95120239257812;380;AS;IN;IN-BR;
VEIM;IMF;Imphal Airport;24.7600002289;93.896697998;2540;AS;IN;IN-MN;Imphal
VEJH;JRG;Jharsuguda Airport;21.9135;84.0504;751;AS;IN;IN-OR;
VEJP;PYB;Jeypore Airport;18.8799991607666;82.552001953125;1952;AS;IN;IN-OR;Jeypore
VEJS;IXW;Sonari Airport;22.813786;86.169739;475;AS;IN;IN-JH;Jamshedpur
VEJT;JRH;Jorhat Airport;26.7315006256;94.1754989624;311;AS;IN;IN-AS;Jorhat
VEKI;KBK;Kushinagar International Airport;26.776534;83.889214;266;AS;IN;IN-UP;Kushinagar
VEKM;IXQ;Kamalpur Airport;24.134325;91.810769;131;AS;IN;IN-TR;Manik Bhandar
VEKR;IXH;Kailashahar Airport;24.308657;92.00768;79;AS;IN;IN-TR;Kailashahar
VEKU;IXS;Silchar Airport;24.9129009247;92.97869873050001;352;AS;IN;IN-AS;Silchar
VEKW;IXN;Khowai Airport;24.061899;91.603897;95;AS;IN;IN-TR;Khowai
VELP;AJL;Lengpui Airport;23.840599;92.619698;1398;AS;IN;IN-MZ;Aizawl (Lengpui)
VELR;IXI;North Lakhimpur Airport;27.295499801635742;94.09760284423828;330;AS;IN;IN-AS;Lilabari
VEMH;LDA;Malda Airport;25.011;88.127;79;AS;IN;IN-WB;Malda
VEMN;DIB;Dibrugarh Airport;27.4839000702;95.0168991089;362;AS;IN;IN-AS;Dibrugarh
VEMR;DMU;Dimapur Airport;25.883899688699998;93.77110290530001;487;AS;IN;IN-NL;Dimapur
VEMZ;MZU;Muzaffarpur Airport;26.11910057067871;85.3136978149414;174;AS;IN;IN-BR;
VEPG;IXT;Pasighat Airport;28.066099166870117;95.33560180664062;477;AS;IN;IN-AR;Pasighat
VEPT;PAT;Lok Nayak Jayaprakash Airport;25.591299057;85.0879974365;170;AS;IN;IN-BR;Patna
VERC;IXR;Birsa Munda Airport;23.314300537100003;85.3217010498;2148;AS;IN;IN-JH;Ranchi
VERK;RRK;Rourkela Airport;22.256701;84.814598;659;AS;IN;IN-OR;
VERU;RUP;Rupsi Airport;26.141867;89.907892;131;AS;IN;IN-AS;Rupsi
VETZ;TEZ;Tezpur Airport;26.7091007232666;92.78469848632812;240;AS;IN;IN-AS;
VEVZ;VTZ;Visakhapatnam Airport;17.721201;83.224503;15;AS;IN;IN-AP;Visakhapatnam
VEZO;ZER;Ziro Airport;27.588301;93.828102;5403;AS;IN;IN-AR;Ziro
VGBR;BZL;Barisal Airport;22.801000595092773;90.30120086669922;23;AS;BD;BD-1;Barisal
VGCB;CXB;Cox's Bazar Airport;21.452199935913086;91.96389770507812;12;AS;BD;BD-2;Cox's Bazar
VGCM;CLA;Comilla Airport;23.43720054626465;91.189697265625;25;AS;BD;BD-2;Comilla
VGEG;CGP;Shah Amanat International Airport;22.249599;91.813301;12;AS;BD;BD-2;Chattogram (Chittagong)
VGIS;IRD;Ishurdi Airport;24.15250015258789;89.04940032958984;45;AS;BD;BD-5;Ishurdi
VGJR;JSR;Jessore Airport;23.1838;89.160797;20;AS;BD;BD-4;Jashore (Jessore)
VGRJ;RJH;Shah Mokhdum Airport;24.43720054626465;88.61650085449219;64;AS;BD;BD-5;Rajshahi
VGSD;SPD;Saidpur Airport;25.759199142456055;88.90889739990234;125;AS;BD;BD-5;Saidpur
VGSG;TKR;Thakurgaon Airport;26.016399383544922;88.40360260009766;176;AS;BD;BD-5;Thakurgaon
VGSH;ZHM;Shamshernagar Airport;24.398333;91.916944;56;AS;BD;BD-6;Shamshernagar
VGSY;ZYL;Osmany International Airport;24.963832;91.864843;50;AS;BD;BD-6;Sylhet
VGZR;DAC;Hazrat Shahjalal International Airport;23.843347;90.397783;30;AS;BD;BD-3;Dhaka
VHHH;HKG;Hong Kong International Airport;22.308901;113.915001;28;AS;HK;HK-U-A;Hong Kong
VHST;HHP;Shun Tak Heliport;22.288868;114.152369;107;AS;HK;HK-U-A;Central and Western, Hong Kong Island
VI22;SPB;Charlotte Amalie Harbor Seaplane Base;18.338600158691406;-64.9406967163086;;NA;VI;VI-U-A;Charlotte Amalie St Thomas
VI32;SSB;Christiansted Harbor Seaplane Base;17.74720001220703;-64.70490264892578;;NA;VI;VI-U-A;Christiansted St Croix
VIAG;AGR;Agra Airport / Agra Air Force Station;27.157683;77.960942;551;AS;IN;IN-UP;Agra
VIAL;IXD;Allahabad Airport;25.4401;81.733902;322;AS;IN;IN-UP;Allahabad
VIAR;ATQ;Sri Guru Ram Dass Jee International Airport;31.7096;74.797302;756;AS;IN;IN-PB;Amritsar
VIAX;AIP;Adampur Airport;31.4338;75.758797;775;AS;IN;IN-PB;Adampur
VIBK;BKB;Nal Airport;28.070600509643555;73.20719909667969;750;AS;IN;IN-RJ;Bikaner
VIBN;VNS;Lal Bahadur Shastri Airport;25.452129;82.861805;266;AS;IN;IN-UP;Varanasi
VIBR;KUU;Kullu Manali Airport;31.876699;77.154404;3573;AS;IN;IN-HP;Bhuntar
VIBT;BUP;Bhatinda Air Force Station;30.270099639892578;74.75579833984375;662;AS;IN;IN-PB;
VIBY;BEK;Bareilly Air Force Station;28.4221000671;79.45079803470001;580;AS;IN;IN-UP;Bareilly
VICG;IXC;Chandigarh International Airport;30.6735;76.788498;1012;AS;IN;IN-CH;Chandigarh
VICX;KNU;Kanpur Airport;26.404301;80.410103;410;AS;IN;IN-UP;Kanpur
VIDN;DED;Dehradun Airport;30.189699;78.180298;1831;AS;IN;IN-UL;Dehradun
VIDP;DEL;Indira Gandhi International Airport;28.55563;77.09519;777;AS;IN;IN-DL;New Delhi
VIF;VIF;Vieste Heliport;41.866417;16.165116;14;EU;IT;IT-75;Vieste
VIGG;DHM;Kangra Airport;32.1651;76.263397;2525;AS;IN;IN-HP;Gaggal
VIGR;GWL;Gwalior Airport;26.29330062866211;78.22779846191406;617;AS;IN;IN-MP;Gwalior
VIHR;HSS;Hissar Airport;29.179399490356445;75.75530242919922;700;AS;IN;IN-HR;
VIJO;JDH;Jodhpur Airport;26.251100540161133;73.04889678955078;717;AS;IN;IN-RJ;Jodhpur
VIJP;JAI;Jaipur International Airport;26.8242;75.812202;1263;AS;IN;IN-RJ;Jaipur
VIJR;JSA;Jaisalmer Airport;26.888700485229492;70.86499786376953;751;AS;IN;IN-RJ;
VIJU;IXJ;Jammu Airport;32.688849;74.838152;996;AS;IN;IN-JK;Jammu
VIKG;KQH;Kishangarh Airport Ajmer;26.591007;74.812956;;AS;IN;IN-RJ;Ajmer (Kishangarh)
